"OBJECTNUMB,N,19,11","NAMEOBJECT,C,50","NAMEREGION,C,50","NAMEDISTR,C,50","NAMESETTLE,C,50","XCOORD,N,19,11","YCOORD,N,19,11"
"68427,00000000000","""Лесохимик""",Минская обл.,Борисовский р-н,д. Замужанье,"54,24898788160","28,77655612270"
"68429,00000000000","""Ручеек-2""",Минская обл.,Борисовский р-н,д. Голубы,"54,28774553980","28,86674560790"
"68240,00000000000","""Автомобилист-90""",Минская обл.,Березинский р-н,д. Гурещина,"53,79801754600","29,02235263200"
"68242,00000000000","""Агрохимик-2008""",Минская обл.,Березинский р-н,д. Гурещина,"53,79712072190","29,01818059660"
"68236,00000000000","""Гурещина""",Минская обл.,Березинский р-н,аг. Косовка,"53,78836357110","29,01501379640"
"68237,00000000000","""Кооператор-Березино""",Минская обл.,Березинский р-н,д. Гореничи,"53,78724985720","29,01208439890"
"68230,00000000000","""Красный Берег""",Минская обл.,Березинский р-н,д. Красный Берег,"53,77740706390","28,93834435040"
"75090,00000000000","""Луч-2008""",Минская обл.,Березинский р-н,д. Красный Берег,"53,79275008580","28,94414759670"
"68235,00000000000","""Мечта-Гурещина""",Минская обл.,Березинский р-н,д. Гурещина,"53,79576327650","29,02119592610"
"75089,00000000000","""Мечта 6""",Минская обл.,Березинский р-н,д. Гурещина,"53,79896424670","29,02099949260"
"68241,00000000000","""Мир""",Минская обл.,Березинский р-н,д. Гута,"53,76676386600","28,93227845520"
"68234,00000000000","""Сосны-89""",Минская обл.,Березинский р-н,д. Гурещина,"53,80100600520","29,02131464460"
"68239,00000000000","""Янтарь""",Минская обл.,Березинский р-н,д. Новоселки,"53,86589300640","29,07659630020"
"71179,00000000000","""ФАЗЕНДА""",Минская обл.,Молодечненский р-н,д. Татарщина,"54,27026946560","26,98960408050"
"71377,00000000000","""Автомобилист""",Гродненская обл.,Новогрудский р-н,д. Осмолово,"53,62923775830","25,71663858710"
"71358,00000000000","""Берёзка г.Новогрудок""",Гродненская обл.,Новогрудский р-н,д. Коростово,"53,57088249960","25,84569634330"
"71385,00000000000","""Вертикаль-Новогрудок""",Гродненская обл.,Новогрудский р-н,д. Ловчицы,"53,61989776440","25,73898789100"
"71384,00000000000","""Вишневый сад""",Гродненская обл.,Новогрудский р-н,д. Байки,"53,62117799050","25,74593029150"
"71354,00000000000","""Восточный""",Гродненская обл.,Новогрудский р-н,д. Рутка 1,"53,57426512850","25,87965201360"
"71353,00000000000","""Восход-1""",Гродненская обл.,Новогрудский р-н,д. Рутка 1,"53,57644295360","25,88607795460"
"71349,00000000000",Дорожник-2,Гродненская обл.,Новогрудский р-н,д. Байки,"53,62296686680","25,74729758600"
"71383,00000000000","""Дружба""",Гродненская обл.,Новогрудский р-н,д. Байки,"53,62429351610","25,74078397850"
"71367,00000000000","""Журавинка""",Гродненская обл.,Новогрудский р-н,д. Кустино,"53,55329980340","25,73314571730"
"71359,00000000000","""Здоровье-1 г. Новогрудок""",Гродненская обл.,Новогрудский р-н,г. Новогрудок,"53,57411731110","25,81529322840"
"71372,00000000000","""Зрок""",Гродненская обл.,Новогрудский р-н,д. Байки,"53,61887943930","25,74908078920"
"71381,00000000000","""Колосок""",Гродненская обл.,Новогрудский р-н,д. Ловцы,"53,63655829200","25,71619223310"
"71348,00000000000","""Лира""",Гродненская обл.,Новогрудский р-н,д. Литовка,"53,63938767560","25,81722003190"
"71356,00000000000","""Меридиан"" Новогрудского района",Гродненская обл.,Новогрудский р-н,д. Рутка 1,"53,57546803890","25,87692502100"
"71357,00000000000","""Металлист-Новогрудок""",Гродненская обл.,Новогрудский р-н,д. Рутка 1,"53,58022571750","25,87259457280"
"71382,00000000000","""Металлообработчик""",Гродненская обл.,Новогрудский р-н,д. Ловцы,"53,63252503900","25,71240121320"
"71364,00000000000","""Новогрудский связист""",Гродненская обл.,Новогрудский р-н,д. Кустино,"53,55678952140","25,73775145300"
"71350,00000000000","""Пивовар""",Гродненская обл.,Новогрудский р-н,д. Мотча,"53,59794520010","25,88461498400"
"71380,00000000000","""Пищевик""",Гродненская обл.,Новогрудский р-н,д. Ловцы,"53,63255696640","25,71435478750"
"71365,00000000000","""Прилесье-Кустино""",Гродненская обл.,Новогрудский р-н,д. Кустино,"53,55507686720","25,73606227070"
"71378,00000000000","""Ремонтник""",Гродненская обл.,Новогрудский р-н,д. Мильковичи,"53,63024220880","25,71608770940"
"71368,00000000000","""Строитель-Кустино""",Гродненская обл.,Новогрудский р-н,д. Кустино,"53,55681229410","25,73498979590"
"71366,00000000000","""Теремок""",Гродненская обл.,Новогрудский р-н,д. Кустино,"53,55525825280","25,73357135060"
"71360,00000000000","""Урожай"" г.Новогрудок",Гродненская обл.,Новогрудский р-н,г. Новогрудок,"53,57208809120","25,81874349220"
"71379,00000000000","""Химик""",Гродненская обл.,Новогрудский р-н,д. Мильковичи,"53,63138905310","25,71560243510"
"71371,00000000000","""Швейник-2""",Гродненская обл.,Новогрудский р-н,д. Байки,"53,62003347900","25,74897709390"
"71369,00000000000","""Швейник-3""",Гродненская обл.,Новогрудский р-н,д. Кустино,"53,55402710800","25,73104213340"
"71373,00000000000","""Энтузиаст-1 г. Новогрудок""",Гродненская обл.,Новогрудский р-н,д. Рутка 1,"53,57881305920","25,87763472250"
"71375,00000000000","""Энтузиаст-2 г. Новогрудок""",Гродненская обл.,Новогрудский р-н,д. Байки,"53,62463871350","25,74508083620"
"72764,00000000000","""Рутка-1""",Гродненская обл.,Новогрудский р-н,д. Рутка 1,"53,57488452860","25,87640944470"
"68892,00000000000",Василек,Гродненская обл.,Волковысский р-н,д. Задворенцы,"53,11507930720","24,43179513490"
"68894,00000000000",Яново,Гродненская обл.,Волковысский р-н,д. Яново,"53,07200668970","24,43515159580"
"68895,00000000000",Литейщик-2,Гродненская обл.,Волковысский р-н,д. Задворенцы,"53,11753962820","24,44321057260"
"68902,00000000000",Сирень,Гродненская обл.,Волковысский р-н,д. Костевичи,"53,12603761370","24,39545191250"
"68903,00000000000","""Коммунальник-2""",Гродненская обл.,Волковысский р-н,д. Костевичи,"53,12486040890","24,39023994370"
"68904,00000000000",Высота,Гродненская обл.,Волковысский р-н,д. Костевичи,"53,12781713790","24,39564537050"
"68907,00000000000",Дорожник,Гродненская обл.,Волковысский р-н,д. Бискупцы,"53,17977014440","24,52306325720"
"68908,00000000000",Локомотив-2,Гродненская обл.,Волковысский р-н,д. Тимохи,"53,10633546390","24,37368384140"
"68909,00000000000",Свитанак,Гродненская обл.,Волковысский р-н,д. Тимохи,"53,10816709680","24,37422174500"
"68910,00000000000",Заря,Гродненская обл.,Волковысский р-н,д. Тимохи,"53,10888757390","24,37804389320"
"68911,00000000000",Кооператор-2,Гродненская обл.,Волковысский р-н,д. Тимохи,"53,10833735300","24,37113229050"
"68912,00000000000","""Пролеска - 2 Волковысского района""",Гродненская обл.,Волковысский р-н,д. Бискупцы,"53,18033373610","24,52680184710"
"68913,00000000000","""Надзея - ПЕД""",Гродненская обл.,Волковысский р-н,г. Волковыск,"53,12600577450","24,43020418530"
"68914,00000000000","""Вишенка"" г.Волковыска",Гродненская обл.,Волковысский р-н,г. Волковыск,"53,16372574340","24,50420264630"
"68915,00000000000","""Сосенки""",Гродненская обл.,Волковысский р-н,гп Красносельский,"53,24444079270","24,43852205870"
"68917,00000000000",Электрон,Гродненская обл.,Волковысский р-н,г. Волковыск,"53,12353822970","24,39781441580"
"68918,00000000000","""Зелёный луг Волковысского района""",Гродненская обл.,Волковысский р-н,г. Волковыск,"53,11879337150","24,39446804390"
